0.062	313	111			
0.058	311	111			
0.049	325	-211			
0.025	315	111			
					
315					
10					
0.330747757	321	-211			
0.165373879	311	111			
0.163393353	323	-211			
0.082191808	313	111			
0.059250391	313	-211	211		
0.057435239	-213	321			
0.044561824	323	-211	111		
0.03961051	313	111	111		
0.02871762	113	311			
0.02871762	223	311			
					
313					
2					
0.667	321	-211			
0.333	311	111			
					
229					
4					
0.8	337	22			
0.12	-211	211			
0.06	111	111			
0.02	111	111	111	111	
					
227					
7					
0.7	10225	22			
0.068	113	111			
0.066	-213	211			
0.066	213	-211			
0.034	10113	111			
0.033	-10213	211			
0.033	10213	-211			
					
225					
6					
0.565	-211	211			
0.283	111	111			
0.078	-211	211	111	111	
0.028	-211	-211	211	211	
0.023	-321	321			
0.023	-311	311			
					
223					
3					
0.9	-211	211	111		
0.084	111	22			
0.016	-211	211			
					
221					
3					
0.547	111	111	111		
0.383	-211	211	111		
0.07	-211	211	22		
					
219					
7					
0.7	7110211	22			
0.071	-311	321			
0.071	221	211			
0.071	331	211			
0.048	-211	211	211		
0.024	211	111	111		
0.015	223	213			
					
217					
7					
0.609	-211	211	211	111	
0.236	211	111			
0.1	223	211			
0.016	-311	321			
0.013	-321	321	211		
0.013	-311	311	211		
0.013	-311	321	111		
					
215					
5					
0.35	113	211			
0.35	213	111			
0.145	221	211			
0.105	223	211	111		
0.05	-311	321			
					
213					
1					
1.0	211	111			
					
119					
7					
0.7	7110111	22			
0.071	221	111			
0.071	331	111			
0.071	-211	211	111		
0.036	-321	321			
0.036	-311	311			
0.015	223	113			
					
117					
10					
0.608	-211	211	111	111	
0.157	-211	211			
0.1	223	111			
0.079	111	111			
0.01	-321	321	111		
0.01	-311	311	111		
0.01	-311	321	-211		
0.01	311	-321	211		
0.008	-321	321			
0.008	-311	311			
					
115					
7					
0.234	113	111			
0.233	-213	211			
0.233	213	-211			
0.145	221	111			
0.105	223	111	111		
0.025	-321	321			
0.025	-311	311			
					
113					
1					
1.0	-211	211			
					
